lending_protocol_metrics_id,lending_protocol_id,tvl,date,time,day_of_week
2381,2,110590000,2022-09-24,11:00:44,Sat
2382,1,257000000,2022-09-24,11:00:51,Sat
2383,3,4,2022-09-24,11:01:21,Sat
2384,2,110480000,2022-09-24,11:15:36,Sat
2385,1,257000000,2022-09-24,11:15:41,Sat
2386,3,4,2022-09-24,11:16:11,Sat
2387,2,110410000,2022-09-24,11:30:43,Sat
2388,1,257000000,2022-09-24,11:30:52,Sat
2389,3,4,2022-09-24,11:31:22,Sat
2390,2,110360000,2022-09-24,11:45:35,Sat
2391,1,256000000,2022-09-24,11:45:44,Sat
2392,3,4,2022-09-24,11:46:13,Sat
2393,1,257000000,2022-09-24,12:00:44,Sat
2394,2,109990000,2022-09-24,12:00:44,Sat
2395,3,4,2022-09-24,12:01:19,Sat
2396,2,110080000,2022-09-24,12:15:35,Sat
2397,1,257000000,2022-09-24,12:15:42,Sat
2398,3,4,2022-09-24,12:16:10,Sat
2399,2,72160000,2022-09-24,12:30:44,Sat
2400,1,257000000,2022-09-24,12:30:49,Sat
2401,3,4,2022-09-24,12:31:17,Sat
2402,2,110050000,2022-09-24,12:45:36,Sat
2403,1,256000000,2022-09-24,12:45:38,Sat
2404,3,4,2022-09-24,12:46:11,Sat
2405,2,110020000,2022-09-24,13:00:46,Sat
2406,1,256000000,2022-09-24,13:00:49,Sat
2407,3,4,2022-09-24,13:01:21,Sat
2408,2,110030000,2022-09-24,13:15:35,Sat
2409,1,257000000,2022-09-24,13:15:44,Sat
2410,3,61827595,2022-09-24,13:16:11,Sat
2411,2,72100000,2022-09-24,13:30:43,Sat
2412,1,256000000,2022-09-24,13:30:47,Sat
2413,3,61828386,2022-09-24,13:31:26,Sat
2414,2,110050000,2022-09-24,13:45:36,Sat
2415,1,257000000,2022-09-24,13:45:40,Sat
2416,3,61817324,2022-09-24,13:46:11,Sat
2417,2,109800000,2022-09-24,14:00:42,Sat
2418,1,255000000,2022-09-24,14:00:46,Sat
2419,3,61619969,2022-09-24,14:01:14,Sat
2420,2,109720000,2022-09-24,14:15:35,Sat
2421,1,256000000,2022-09-24,14:15:45,Sat
2422,3,61562779,2022-09-24,14:16:14,Sat
2423,2,109760000,2022-09-24,14:30:46,Sat
2424,1,256000000,2022-09-24,14:30:48,Sat
2425,3,61608291,2022-09-24,14:31:19,Sat
2426,2,109740000,2022-09-24,14:45:35,Sat
2427,1,256000000,2022-09-24,14:45:41,Sat
2428,3,61639683,2022-09-24,14:46:12,Sat
2429,2,71990000,2022-09-24,15:00:42,Sat
2430,1,257000000,2022-09-24,15:00:48,Sat
2431,3,61709542,2022-09-24,15:01:16,Sat
2432,2,109850000,2022-09-24,15:15:35,Sat
2433,1,257000000,2022-09-24,15:15:41,Sat
2434,3,61710199,2022-09-24,15:16:12,Sat
2435,2,109960000,2022-09-24,15:30:45,Sat
2436,1,258000000,2022-09-24,15:30:56,Sat
2437,3,61799980,2022-09-24,15:31:18,Sat
2438,2,110080000,2022-09-24,15:45:36,Sat
2439,1,258000000,2022-09-24,15:45:42,Sat
2440,3,61881208,2022-09-24,15:46:18,Sat
2441,2,110200000,2022-09-24,16:00:42,Sat
2442,1,257000000,2022-09-24,16:00:54,Sat
2443,3,61978284,2022-09-24,16:01:17,Sat
2444,2,110120000,2022-09-24,16:15:34,Sat
2445,1,257000000,2022-09-24,16:15:43,Sat
2446,3,61907820,2022-09-24,16:16:12,Sat
2447,2,110040000,2022-09-24,16:30:45,Sat
2448,1,255000000,2022-09-24,16:30:49,Sat
2449,3,61842540,2022-09-24,16:31:19,Sat
2450,2,110000000,2022-09-24,16:45:35,Sat
2451,1,256000000,2022-09-24,16:45:42,Sat
2452,3,61785718,2022-09-24,16:46:10,Sat
2453,2,110130000,2022-09-24,17:00:43,Sat
2454,1,257000000,2022-09-24,17:00:52,Sat
2455,3,61860577,2022-09-24,17:01:19,Sat
2456,2,110150000,2022-09-24,17:15:35,Sat
2457,1,256000000,2022-09-24,17:15:46,Sat
2458,3,61875583,2022-09-24,17:16:12,Sat
2459,2,71970000,2022-09-24,17:30:45,Sat
2460,1,256000000,2022-09-24,17:30:48,Sat
2461,3,61714981,2022-09-24,17:31:15,Sat
2462,2,109840000,2022-09-24,17:45:36,Sat
2463,1,255000000,2022-09-24,17:45:41,Sat
2464,3,61715079,2022-09-24,17:46:09,Sat
2465,2,71850000,2022-09-24,18:00:42,Sat
2466,1,253000000,2022-09-24,18:00:46,Sat
2467,3,61422372,2022-09-24,18:01:19,Sat
2468,2,109450000,2022-09-24,18:15:35,Sat
2469,1,254000000,2022-09-24,18:15:41,Sat
2470,3,61468779,2022-09-24,18:16:10,Sat
2471,2,109500000,2022-09-24,18:30:44,Sat
2472,1,254000000,2022-09-24,18:30:54,Sat
2473,3,61514062,2022-09-24,18:31:21,Sat
2474,2,109540000,2022-09-24,18:45:36,Sat
2475,1,255000000,2022-09-24,18:45:39,Sat
2476,3,61538594,2022-09-24,18:46:11,Sat
2477,2,109390000,2022-09-24,19:00:42,Sat
2478,1,254000000,2022-09-24,19:00:49,Sat
2479,3,61476818,2022-09-24,19:01:15,Sat
2480,2,109410000,2022-09-24,19:15:35,Sat
2481,1,254000000,2022-09-24,19:15:41,Sat
2482,3,61482694,2022-09-24,19:16:12,Sat
2483,2,109380000,2022-09-24,19:30:43,Sat
2484,1,253000000,2022-09-24,19:30:48,Sat
2485,3,61482809,2022-09-24,19:31:19,Sat
2486,2,71710000,2022-09-24,19:45:35,Sat
2487,1,253000000,2022-09-24,19:45:41,Sat
2488,3,61460568,2022-09-24,19:46:12,Sat
2489,2,71720000,2022-09-25,20:00:42,Sat
2490,3,61485835,2022-09-25,20:01:18,Sat
2491,2,109460000,2022-09-25,20:15:35,Sat
2492,1,255000000,2022-09-25,20:15:43,Sat
2493,3,61534962,2022-09-25,20:16:13,Sat
2494,2,109440000,2022-09-25,20:30:39,Sat
2495,1,254000000,2022-09-25,20:30:42,Sat
2496,3,61528406,2022-09-25,20:31:15,Sat
2497,2,71750000,2022-09-25,20:45:35,Sat
2498,1,254000000,2022-09-25,20:45:46,Sat
2499,3,61546136,2022-09-25,20:46:11,Sat
2500,2,109480000,2022-09-25,21:00:42,Sat
2501,2,109510000,2022-09-25,21:15:35,Sat
2502,1,254000000,2022-09-25,21:15:42,Sat
2503,3,61561420,2022-09-25,21:16:11,Sat
2504,2,109510000,2022-09-25,21:30:39,Sat
2505,1,256000000,2022-09-25,21:30:44,Sat
2506,3,61582737,2022-09-25,21:31:16,Sat
2507,2,109520000,2022-09-25,21:45:34,Sat
2508,1,256000000,2022-09-25,21:45:42,Sat
2509,3,61594039,2022-09-25,21:46:11,Sat
2510,2,71770000,2022-09-25,22:00:40,Sat
2511,1,256000000,2022-09-25,22:00:45,Sat
2512,3,61604777,2022-09-25,22:01:16,Sat
2513,2,109520000,2022-09-25,22:15:34,Sat
2514,1,256000000,2022-09-25,22:15:41,Sat
2515,3,61611753,2022-09-25,22:16:11,Sat
2516,2,109500000,2022-09-25,22:30:45,Sat
2517,3,61601734,2022-09-25,22:31:21,Sat
2518,2,109500000,2022-09-25,22:45:34,Sat
2519,1,256000000,2022-09-25,22:45:41,Sat
2520,3,61603855,2022-09-25,22:46:12,Sat
2521,2,71740000,2022-09-25,23:00:46,Sat
2522,3,61602352,2022-09-25,23:01:19,Sat
2523,2,109510000,2022-09-25,23:15:34,Sat
2524,1,256000000,2022-09-25,23:15:40,Sat
2525,3,61601115,2022-09-25,23:16:10,Sat
2526,2,109590000,2022-09-25,23:30:44,Sat
2527,1,256000000,2022-09-25,23:30:54,Sat
2528,3,61634037,2022-09-25,23:31:21,Sat
2529,2,109600000,2022-09-25,23:45:36,Sat
2530,1,256000000,2022-09-25,23:45:48,Sat
2531,3,61638447,2022-09-25,23:46:12,Sat
2532,2,109630000,2022-09-25,00:00:50,Sun
2533,1,255000000,2022-09-25,00:01:00,Sun
2534,3,61649803,2022-09-25,00:01:23,Sun
2535,2,67700000,2022-09-25,00:15:36,Sun
2536,1,255000000,2022-09-25,00:15:43,Sun
2537,3,61660900,2022-09-25,00:16:11,Sun
2538,2,109850000,2022-09-25,00:30:46,Sun
2539,3,61841047,2022-09-25,00:31:21,Sun
2540,3,61883035,2022-09-25,00:46:11,Sun
2541,2,71950000,2022-09-25,01:00:50,Sun
2542,1,258000000,2022-09-25,01:00:56,Sun
2543,3,61879940,2022-09-25,01:01:28,Sun
2544,2,109890000,2022-09-25,01:15:36,Sun
2545,1,258000000,2022-09-25,01:15:44,Sun
2546,3,61875316,2022-09-25,01:16:13,Sun
2547,2,109730000,2022-09-25,01:30:47,Sun
2548,3,61767763,2022-09-25,01:31:24,Sun
2549,2,109730000,2022-09-25,01:45:35,Sun
2550,1,257000000,2022-09-25,01:45:39,Sun
2551,3,61772001,2022-09-25,01:46:12,Sun
2552,2,109760000,2022-09-25,02:00:51,Sun
2553,3,61783435,2022-09-25,02:01:23,Sun
2554,2,109760000,2022-09-25,02:15:35,Sun
2555,1,257000000,2022-09-25,02:15:37,Sun
2556,3,61784525,2022-09-25,02:16:12,Sun
2557,2,109770000,2022-09-25,02:30:50,Sun
2558,1,257000000,2022-09-25,02:31:02,Sun
2559,3,61786433,2022-09-25,02:31:27,Sun
2560,2,109770000,2022-09-25,02:45:36,Sun
2561,1,257000000,2022-09-25,02:45:51,Sun
2562,3,61814396,2022-09-25,02:46:12,Sun
2563,2,109770000,2022-09-25,03:15:37,Sun
2564,1,258000000,2022-09-25,03:16:00,Sun
2565,3,61855372,2022-09-25,03:16:14,Sun
2566,1,258000000,2022-09-25,03:30:47,Sun
2567,2,109930000,2022-09-25,03:30:48,Sun
2568,3,61946542,2022-09-25,03:31:24,Sun
2569,2,71960000,2022-09-25,03:45:44,Sun
2570,1,257000000,2022-09-25,03:45:47,Sun
2571,3,61973499,2022-09-25,03:46:19,Sun
2572,1,258000000,2022-09-25,04:00:44,Sun
2573,2,109960000,2022-09-25,04:00:48,Sun
2574,3,61974880,2022-09-25,04:01:23,Sun
2575,2,109960000,2022-09-25,04:15:36,Sun
2576,1,258000000,2022-09-25,04:15:44,Sun
2577,3,61984685,2022-09-25,04:16:12,Sun
2578,2,71970000,2022-09-25,04:30:46,Sun
2579,1,258000000,2022-09-25,04:30:58,Sun
2580,3,61982545,2022-09-25,04:31:29,Sun
2581,2,109960000,2022-09-25,04:45:36,Sun
2582,1,258000000,2022-09-25,04:45:39,Sun
2583,3,61981598,2022-09-25,04:46:13,Sun
2584,2,109930000,2022-09-25,05:00:48,Sun
2585,1,258000000,2022-09-25,05:00:56,Sun
2586,3,61965409,2022-09-25,05:01:25,Sun
2587,2,109900000,2022-09-25,05:15:36,Sun
2588,1,258000000,2022-09-25,05:15:42,Sun
2589,3,61935670,2022-09-25,05:16:12,Sun
2590,2,109920000,2022-09-25,05:30:52,Sun
2591,1,258000000,2022-09-25,05:30:55,Sun
2592,3,61941675,2022-09-25,05:31:24,Sun
2593,2,109770000,2022-09-25,05:45:37,Sun
2594,1,256000000,2022-09-25,05:45:39,Sun
2595,3,61849789,2022-09-25,05:46:13,Sun
2596,2,109690000,2022-09-25,06:00:48,Sun
2597,1,257000000,2022-09-25,06:00:52,Sun
2598,3,61839530,2022-09-25,06:01:23,Sun
2599,2,109690000,2022-09-25,06:15:37,Sun
2600,1,256000000,2022-09-25,06:15:37,Sun
2601,3,61842557,2022-09-25,06:16:12,Sun
2602,2,109590000,2022-09-25,06:30:45,Sun
2603,3,61780315,2022-09-25,06:31:21,Sun
2604,2,109620000,2022-09-25,06:45:35,Sun
2605,1,257000000,2022-09-25,06:45:44,Sun
2606,3,61801063,2022-09-25,06:46:11,Sun
2607,1,257000000,2022-09-25,07:00:46,Sun
2608,2,109630000,2022-09-25,07:00:49,Sun
2609,3,61806149,2022-09-25,07:01:27,Sun
2610,2,109640000,2022-09-25,07:15:35,Sun
2611,1,257000000,2022-09-25,07:15:45,Sun
2612,3,61812391,2022-09-25,07:16:11,Sun
2613,2,109620000,2022-09-25,07:30:47,Sun
2614,1,257000000,2022-09-25,07:30:52,Sun
2615,3,61811478,2022-09-25,07:31:23,Sun
2616,2,109630000,2022-09-25,07:45:36,Sun
2617,1,256000000,2022-09-25,07:45:51,Sun
2618,3,61810294,2022-09-25,07:46:12,Sun
2619,1,257000000,2022-09-25,08:00:43,Sun
2620,2,109690000,2022-09-25,08:00:47,Sun
2621,3,61839273,2022-09-25,08:01:19,Sun
2622,2,109710000,2022-09-25,08:15:36,Sun
2623,1,257000000,2022-09-25,08:15:45,Sun
2624,3,61855361,2022-09-25,08:16:11,Sun
2625,2,109690000,2022-09-25,08:30:47,Sun
2626,1,257000000,2022-09-25,08:30:52,Sun
2627,3,61864603,2022-09-25,08:31:23,Sun
2628,2,109640000,2022-09-25,08:45:36,Sun
2629,1,257000000,2022-09-25,08:45:38,Sun
2630,3,61844249,2022-09-25,08:46:11,Sun
2631,1,256000000,2022-09-25,09:00:52,Sun
2632,2,109640000,2022-09-25,09:00:52,Sun
2633,3,61842714,2022-09-25,09:01:24,Sun
2634,2,109580000,2022-09-25,09:15:36,Sun
2635,1,257000000,2022-09-25,09:15:39,Sun
2636,3,61797462,2022-09-25,09:16:11,Sun
2637,2,109340000,2022-09-25,09:30:43,Sun
2638,1,256000000,2022-09-25,09:30:47,Sun
2639,3,61688152,2022-09-25,09:31:18,Sun
2640,2,109230000,2022-09-25,09:45:35,Sun
2641,1,255000000,2022-09-25,09:45:40,Sun
2642,3,61587979,2022-09-25,09:46:11,Sun
2643,1,254000000,2022-09-25,10:00:47,Sun
2644,2,109110000,2022-09-25,10:00:48,Sun
2645,3,61508279,2022-09-25,10:01:24,Sun
2646,2,108840000,2022-09-25,10:15:36,Sun
2647,1,252000000,2022-09-25,10:15:39,Sun
2648,3,61320763,2022-09-25,10:16:12,Sun
2649,1,256000000,2022-09-25,10:30:47,Sun
2650,2,108860000,2022-09-25,10:30:48,Sun
2651,3,61328460,2022-09-25,10:31:24,Sun
2652,2,108860000,2022-09-25,10:45:38,Sun
2653,1,253000000,2022-09-25,10:45:43,Sun
2654,3,61333470,2022-09-25,10:46:13,Sun
2655,2,67330000,2022-09-25,11:00:49,Sun
2656,1,254000000,2022-09-25,11:00:53,Sun
2657,3,61318614,2022-09-25,11:01:22,Sun
2658,2,108860000,2022-09-25,11:15:35,Sun
2659,1,255000000,2022-09-25,11:15:42,Sun
2660,3,61336604,2022-09-25,11:16:11,Sun
2661,2,71420000,2022-09-25,11:30:46,Sun
2662,1,256000000,2022-09-25,11:30:50,Sun
2663,3,61301231,2022-09-25,11:31:20,Sun
2664,2,108970000,2022-09-25,11:45:36,Sun
2665,1,256000000,2022-09-25,11:45:39,Sun
2666,3,61301173,2022-09-25,11:46:11,Sun
2667,2,109000000,2022-09-25,12:00:47,Sun
2668,1,257000000,2022-09-25,12:00:47,Sun
2669,3,61354208,2022-09-25,12:01:19,Sun
2670,2,109130000,2022-09-25,12:15:36,Sun
2671,1,257000000,2022-09-25,12:15:39,Sun
2672,3,61415303,2022-09-25,12:16:12,Sun
2673,2,109100000,2022-09-25,12:30:43,Sun
2674,1,256000000,2022-09-25,12:30:47,Sun
2675,3,61416843,2022-09-25,12:31:19,Sun
2676,2,109080000,2022-09-25,12:45:35,Sun
2677,1,256000000,2022-09-25,12:45:41,Sun
2678,3,61385998,2022-09-25,12:46:12,Sun
2679,2,108800000,2022-09-25,13:00:47,Sun
2680,1,254000000,2022-09-25,13:00:47,Sun
2681,3,61249972,2022-09-25,13:01:19,Sun
2682,2,108020000,2022-09-25,13:15:37,Sun
2683,1,253000000,2022-09-25,13:15:42,Sun
2684,3,61147952,2022-09-25,13:16:12,Sun
2685,1,253000000,2022-09-25,13:30:48,Sun
2686,2,108620000,2022-09-25,13:30:54,Sun
2687,3,61177127,2022-09-25,13:31:20,Sun
2688,2,108610000,2022-09-25,13:45:36,Sun
2689,1,253000000,2022-09-25,13:45:43,Sun
2690,3,61164749,2022-09-25,13:46:12,Sun
2691,2,67160000,2022-09-25,14:00:50,Sun
2692,1,254000000,2022-09-25,14:00:56,Sun
2693,3,61267150,2022-09-25,14:01:25,Sun
2694,2,67150000,2022-09-25,14:15:36,Sun
2695,1,253000000,2022-09-25,14:15:40,Sun
2696,3,61305150,2022-09-25,14:16:12,Sun
2697,2,108760000,2022-09-25,14:30:44,Sun
2698,1,255000000,2022-09-25,14:30:45,Sun
2699,3,61292717,2022-09-25,14:31:19,Sun
2700,2,108680000,2022-09-25,14:45:37,Sun
2701,1,254000000,2022-09-25,14:45:41,Sun
2702,3,61263300,2022-09-25,14:46:12,Sun
2703,2,108750000,2022-09-25,15:00:48,Sun
2704,1,254000000,2022-09-25,15:00:52,Sun
2705,3,61283138,2022-09-25,15:01:24,Sun
2706,2,108700000,2022-09-25,15:15:36,Sun
2707,1,254000000,2022-09-25,15:15:44,Sun
2708,3,61252195,2022-09-25,15:16:13,Sun
2709,2,67120000,2022-09-25,15:30:46,Sun
2710,3,61263288,2022-09-25,15:31:19,Sun
2711,2,108640000,2022-09-25,15:45:36,Sun
2712,1,251000000,2022-09-25,15:45:40,Sun
2713,3,61166092,2022-09-25,15:46:11,Sun
2714,2,108600000,2022-09-25,16:00:49,Sun
2715,1,252000000,2022-09-25,16:00:50,Sun
2716,3,61165725,2022-09-25,16:01:24,Sun
2717,2,108570000,2022-09-25,16:15:35,Sun
2718,1,253000000,2022-09-25,16:15:39,Sun
2719,3,61149565,2022-09-25,16:16:11,Sun
2720,2,71000000,2022-09-25,16:30:47,Sun
2721,3,61031942,2022-09-25,16:31:19,Sun
2722,2,108410000,2022-09-25,16:45:36,Sun
2723,1,252000000,2022-09-25,16:45:40,Sun
2724,3,61025793,2022-09-25,16:46:11,Sun
2725,1,253000000,2022-09-25,17:00:53,Sun
2726,2,66790000,2022-09-25,17:00:56,Sun
2727,3,60910617,2022-09-25,17:01:30,Sun
2728,2,108500000,2022-09-25,17:15:35,Sun
2729,1,253000000,2022-09-25,17:15:42,Sun
2730,3,60915583,2022-09-25,17:16:10,Sun
2731,2,108420000,2022-09-25,17:30:52,Sun
2732,1,252000000,2022-09-25,17:30:56,Sun
2733,3,60857034,2022-09-25,17:31:24,Sun
2734,2,108120000,2022-09-25,17:45:36,Sun
2735,1,252000000,2022-09-25,17:45:40,Sun
2736,3,60694330,2022-09-25,17:46:12,Sun
2737,2,66810000,2022-09-25,18:00:47,Sun
2738,1,251000000,2022-09-25,18:00:50,Sun
2739,3,60616583,2022-09-25,18:01:25,Sun
2740,2,108580000,2022-09-25,18:15:34,Sun
2741,1,249000000,2022-09-25,18:15:46,Sun
2742,3,60702282,2022-09-25,18:16:13,Sun
2743,2,108380000,2022-09-25,18:30:43,Sun
2744,1,251000000,2022-09-25,18:30:48,Sun
2745,3,60841827,2022-09-25,18:31:19,Sun
2746,2,108370000,2022-09-25,18:45:36,Sun
2747,1,251000000,2022-09-25,18:45:40,Sun
2748,3,60794837,2022-09-25,18:46:12,Sun
2749,2,108290000,2022-09-25,19:00:49,Sun
2750,1,251000000,2022-09-25,19:00:54,Sun
2751,3,60772516,2022-09-25,19:01:26,Sun
2752,2,108280000,2022-09-25,19:15:37,Sun
2753,1,252000000,2022-09-25,19:15:44,Sun
2754,3,60781205,2022-09-25,19:16:13,Sun
2755,2,108370000,2022-09-25,19:30:51,Sun
2756,1,250000000,2022-09-25,19:30:57,Sun
2757,3,60846160,2022-09-25,19:31:28,Sun
2758,2,108170000,2022-09-25,19:45:36,Sun
2759,1,249000000,2022-09-25,19:45:40,Sun
2760,3,60746694,2022-09-25,19:46:11,Sun
2761,2,108190000,2022-09-26,20:00:44,Sun
2762,3,60748445,2022-09-26,20:01:21,Sun
2763,2,108530000,2022-09-26,20:15:36,Sun
2764,1,249000000,2022-09-26,20:15:37,Sun
2765,3,60960242,2022-09-26,20:16:14,Sun
2766,2,108570000,2022-09-26,20:30:49,Sun
2767,1,249000000,2022-09-26,20:30:50,Sun
2768,3,60889222,2022-09-26,20:31:25,Sun
2769,2,108360000,2022-09-26,20:45:35,Sun
2770,1,248000000,2022-09-26,20:45:40,Sun
2771,3,60769386,2022-09-26,20:46:11,Sun
2772,2,108180000,2022-09-26,21:00:52,Sun
2773,1,248000000,2022-09-26,21:00:55,Sun
2774,3,60611714,2022-09-26,21:01:29,Sun
2775,2,108180000,2022-09-26,21:15:36,Sun
2776,1,250000000,2022-09-26,21:15:40,Sun
2777,3,60715069,2022-09-26,21:16:11,Sun
2778,2,108000000,2022-09-26,21:30:50,Sun
2779,1,248000000,2022-09-26,21:30:51,Sun
2780,3,60646816,2022-09-26,21:31:26,Sun
2781,2,108340000,2022-09-26,21:45:35,Sun
2782,1,250000000,2022-09-26,21:45:37,Sun
2783,3,60822748,2022-09-26,21:46:10,Sun
2784,2,108480000,2022-09-26,22:00:48,Sun
2785,3,60867682,2022-09-26,22:01:21,Sun
2786,2,108470000,2022-09-26,22:15:35,Sun
2787,1,250000000,2022-09-26,22:15:43,Sun
2788,3,60883123,2022-09-26,22:16:13,Sun
2789,2,71170000,2022-09-26,22:30:48,Sun
2790,3,60925497,2022-09-26,22:31:21,Sun
2791,2,108590000,2022-09-26,22:45:39,Sun
2792,1,250000000,2022-09-26,22:45:41,Sun
2793,3,60922239,2022-09-26,22:46:13,Sun
2794,2,108390000,2022-09-26,23:00:49,Sun
2795,3,60817455,2022-09-26,23:01:24,Sun
2796,1,249000000,2022-09-26,23:15:37,Sun
2797,2,108320000,2022-09-26,23:15:38,Sun
2798,3,60771184,2022-09-26,23:16:11,Sun
2799,2,108500000,2022-09-26,23:30:50,Sun
2800,1,251000000,2022-09-26,23:30:55,Sun
2801,3,60853874,2022-09-26,23:31:26,Sun
2802,2,108400000,2022-09-26,23:45:35,Sun
2803,1,250000000,2022-09-26,23:45:43,Sun
2804,3,60824764,2022-09-26,23:46:13,Sun
2805,2,71540000,2022-09-26,00:00:45,Mon
2806,3,60823382,2022-09-26,00:01:23,Mon
2807,2,108340000,2022-09-26,00:15:37,Mon
2808,1,250000000,2022-09-26,00:15:43,Mon
2809,3,60798786,2022-09-26,00:16:13,Mon
2810,2,108360000,2022-09-26,00:30:46,Mon
2811,3,60809353,2022-09-26,00:31:21,Mon
2812,2,71050000,2022-09-26,00:45:36,Mon
2813,1,251000000,2022-09-26,00:45:42,Mon
2814,3,60829808,2022-09-26,00:46:13,Mon
2815,2,66920000,2022-09-26,01:00:51,Mon
2816,1,256000000,2022-09-26,01:01:00,Mon
2817,3,60737809,2022-09-26,01:01:28,Mon
2818,2,108040000,2022-09-26,01:15:36,Mon
2819,1,254000000,2022-09-26,01:15:41,Mon
2820,3,60626013,2022-09-26,01:16:12,Mon
2821,2,70830000,2022-09-26,01:30:51,Mon
2822,1,253000000,2022-09-26,01:30:58,Mon
2823,3,60502302,2022-09-26,01:31:26,Mon
2824,2,107840000,2022-09-26,01:45:35,Mon
2825,1,255000000,2022-09-26,01:45:41,Mon
2826,3,60500721,2022-09-26,01:46:13,Mon
2827,2,107840000,2022-09-26,02:00:51,Mon
2828,1,254000000,2022-09-26,02:00:56,Mon
2829,3,60584776,2022-09-26,02:01:28,Mon
2830,1,253000000,2022-09-26,02:15:40,Mon
2831,2,107770000,2022-09-26,02:30:51,Mon
2832,1,254000000,2022-09-26,02:31:04,Mon
2833,3,60541472,2022-09-26,02:31:23,Mon
2834,2,66870000,2022-09-26,02:45:36,Mon
2835,1,253000000,2022-09-26,02:45:42,Mon
2836,3,60541565,2022-09-26,02:46:13,Mon
2837,2,107700000,2022-09-26,03:00:48,Mon
2838,3,60534345,2022-09-26,03:01:22,Mon
2839,2,107910000,2022-09-26,03:15:35,Mon
2840,1,256000000,2022-09-26,03:15:42,Mon
2841,3,60631554,2022-09-26,03:16:12,Mon
2842,2,108140000,2022-09-26,03:30:45,Mon
2843,3,60742939,2022-09-26,03:31:21,Mon
2844,2,71210000,2022-09-26,03:45:37,Mon
2845,1,256000000,2022-09-26,03:45:43,Mon
2846,3,60820593,2022-09-26,03:46:12,Mon
2847,2,108220000,2022-09-26,04:00:57,Mon
2848,1,255000000,2022-09-26,04:01:05,Mon
2849,3,60794675,2022-09-26,04:01:31,Mon
2850,2,108420000,2022-09-26,04:15:36,Mon
2851,1,256000000,2022-09-26,04:15:42,Mon
2852,3,60912244,2022-09-26,04:16:11,Mon
2853,2,67380000,2022-09-26,04:30:50,Mon
2854,3,61006930,2022-09-26,04:31:22,Mon
2855,2,108850000,2022-09-26,04:45:34,Mon
2856,1,259000000,2022-09-26,04:45:44,Mon
2857,3,61208845,2022-09-26,04:46:18,Mon
2858,2,72000000,2022-09-26,05:00:52,Mon
2859,1,260000000,2022-09-26,05:01:08,Mon
2860,3,61612688,2022-09-26,05:01:29,Mon
2861,2,109280000,2022-09-26,05:15:35,Mon
2862,1,259000000,2022-09-26,05:15:39,Mon
2863,3,61355838,2022-09-26,05:16:10,Mon
2864,2,109210000,2022-09-26,05:30:50,Mon
2865,1,259000000,2022-09-26,05:30:57,Mon
2866,3,61293336,2022-09-26,05:31:29,Mon
2867,2,108980000,2022-09-26,05:45:35,Mon
2868,1,258000000,2022-09-26,05:45:44,Mon
2869,3,61120481,2022-09-26,05:46:14,Mon
2870,2,108920000,2022-09-26,06:00:52,Mon
2871,1,259000000,2022-09-26,06:00:58,Mon
2872,3,61090632,2022-09-26,06:01:29,Mon
2873,2,71750000,2022-09-26,06:15:35,Mon
2874,1,258000000,2022-09-26,06:15:39,Mon
2875,3,61092249,2022-09-26,06:16:12,Mon
2876,2,108990000,2022-09-26,06:30:50,Mon
2877,1,258000000,2022-09-26,06:30:58,Mon
2878,3,61113829,2022-09-26,06:31:23,Mon
2879,2,108950000,2022-09-26,06:45:35,Mon
2880,3,61080102,2022-09-26,06:46:18,Mon
2881,2,108950000,2022-09-26,07:00:51,Mon
2882,3,61054090,2022-09-26,07:01:30,Mon
2883,2,71630000,2022-09-26,07:15:36,Mon
2884,1,257000000,2022-09-26,07:15:40,Mon
2885,3,60937919,2022-09-26,07:16:12,Mon
2886,2,67430000,2022-09-26,07:30:46,Mon
2887,3,60650618,2022-09-26,07:31:23,Mon
2888,2,108320000,2022-09-26,07:45:35,Mon
2889,1,256000000,2022-09-26,07:45:49,Mon
2890,3,60673776,2022-09-26,07:46:10,Mon
2891,2,67180000,2022-09-26,08:00:47,Mon
2892,3,60616560,2022-09-26,08:01:24,Mon
2893,2,71060000,2022-09-26,08:15:36,Mon
2894,1,255000000,2022-09-26,08:15:46,Mon
2895,3,60546325,2022-09-26,08:16:13,Mon
2896,2,109120000,2022-09-26,08:30:49,Mon
2897,3,60300427,2022-09-26,08:31:25,Mon
2898,2,109210000,2022-09-26,08:45:34,Mon
2899,1,256000000,2022-09-26,08:45:42,Mon
2900,3,60353899,2022-09-26,08:46:12,Mon
2901,2,109510000,2022-09-26,09:00:52,Mon
2902,1,259000000,2022-09-26,09:01:02,Mon
2903,3,60567956,2022-09-26,09:01:31,Mon
2904,2,109400000,2022-09-26,09:15:36,Mon
2905,1,258000000,2022-09-26,09:15:46,Mon
2906,3,60558460,2022-09-26,09:16:12,Mon
2907,2,109450000,2022-09-26,09:30:48,Mon
2908,3,60584886,2022-09-26,09:31:25,Mon
2909,2,109870000,2022-09-26,09:45:34,Mon
2910,3,60763391,2022-09-26,09:46:11,Mon
2911,2,110000000,2022-09-26,10:00:55,Mon
2912,1,260000000,2022-09-26,10:01:01,Mon
2913,3,60806439,2022-09-26,10:01:28,Mon
2914,2,109980000,2022-09-26,10:15:35,Mon
2915,1,259000000,2022-09-26,10:15:41,Mon
2916,3,60818306,2022-09-26,10:16:12,Mon
2917,2,110150000,2022-09-26,10:30:54,Mon
