cryptocurrency_metrics_id,cryptocurrency_id,total_supply,total_borrow,supply_apy,date,time,day_of_week
5697,6,8690000,2620000,2.60,2022-09-22,17:45:34,Thu
5698,1,2934374,1891278,2.84,2022-09-22,17:45:44,Thu
5699,2,102663624,61605977,3.29,2022-09-22,17:45:44,Thu
5700,3,28589782,18867020,4.00,2022-09-22,17:45:44,Thu
5701,7,5130000,1240000,1.48,2022-09-22,17:46:11,Thu
5702,8,17540000,4680000,2.15,2022-09-22,17:46:11,Thu
5703,9,10710000,2670000,1.89,2022-09-22,17:46:11,Thu
5704,4,6420000,1790000,2.23,2022-09-22,18:00:40,Thu
5705,5,24010000,7640000,2.91,2022-09-22,18:00:40,Thu
5706,6,8690000,2620000,2.60,2022-09-22,18:00:40,Thu
5707,1,2934364,1891282,2.84,2022-09-22,18:00:43,Thu
5708,2,105449646,61606080,3.12,2022-09-22,18:00:43,Thu
5709,3,28581001,18867055,4.00,2022-09-22,18:00:43,Thu
5710,7,5130000,1240000,1.48,2022-09-22,18:01:14,Thu
5711,8,17540000,4680000,2.16,2022-09-22,18:01:14,Thu
5712,9,10710000,2670000,1.89,2022-09-22,18:01:14,Thu
5713,4,6440000,1800000,2.23,2022-09-22,18:15:35,Thu
5714,5,24010000,7640000,2.91,2022-09-22,18:15:35,Thu
5715,6,8690000,2620000,2.60,2022-09-22,18:15:35,Thu
5716,1,2934216,1891055,2.84,2022-09-22,18:15:35,Thu
5717,2,105228102,61606179,3.13,2022-09-22,18:15:35,Thu
5718,3,28589852,18867089,4.00,2022-09-22,18:15:35,Thu
5719,7,5140000,1240000,1.48,2022-09-22,18:16:10,Thu
5720,8,17540000,4680000,2.16,2022-09-22,18:16:10,Thu
5721,9,10710000,2670000,1.89,2022-09-22,18:16:10,Thu
5722,4,6480000,1810000,2.23,2022-09-22,18:30:42,Thu
5723,5,24010000,7640000,2.91,2022-09-22,18:30:42,Thu
5724,6,8690000,2620000,2.60,2022-09-22,18:30:42,Thu
5725,1,2934144,1891012,2.84,2022-09-22,18:30:48,Thu
5726,2,103262894,61606572,3.26,2022-09-22,18:30:48,Thu
5727,3,28589884,18867121,4.00,2022-09-22,18:30:48,Thu
5728,7,5170000,1250000,1.48,2022-09-22,18:31:16,Thu
5729,8,17540000,4680000,2.16,2022-09-22,18:31:16,Thu
5730,9,10710000,2670000,1.89,2022-09-22,18:31:16,Thu
5731,4,6480000,1810000,2.23,2022-09-22,18:45:35,Thu
5732,5,24010000,7640000,2.91,2022-09-22,18:45:35,Thu
5733,6,8690000,2620000,2.60,2022-09-22,18:45:35,Thu
5734,1,2934146,1891014,2.84,2022-09-22,18:45:41,Thu
5735,2,103524908,61606669,3.24,2022-09-22,18:45:41,Thu
5736,3,28589916,18867154,4.00,2022-09-22,18:45:41,Thu
5737,7,5170000,1250000,1.48,2022-09-22,18:46:11,Thu
5738,8,17540000,4680000,2.16,2022-09-22,18:46:11,Thu
5739,9,10710000,2670000,1.89,2022-09-22,18:46:11,Thu
5740,4,6460000,1800000,2.23,2022-09-22,19:00:43,Thu
5741,5,24010000,7640000,2.91,2022-09-22,19:00:43,Thu
5742,6,8690000,2620000,2.60,2022-09-22,19:00:43,Thu
5743,1,2934078,1891017,2.84,2022-09-22,19:00:46,Thu
5744,2,103524392,61606565,3.24,2022-09-22,19:00:46,Thu
5745,3,28589949,18867187,4.00,2022-09-22,19:00:46,Thu
5746,7,5170000,1250000,1.48,2022-09-22,19:01:18,Thu
5747,8,17540000,4680000,2.16,2022-09-22,19:01:18,Thu
5748,9,10710000,2670000,1.89,2022-09-22,19:01:18,Thu
5749,4,6490000,1810000,2.23,2022-09-22,19:15:35,Thu
5750,5,24010000,7640000,2.91,2022-09-22,19:15:35,Thu
5751,6,8690000,2620000,2.60,2022-09-22,19:15:35,Thu
5752,1,2934102,1891019,2.84,2022-09-22,19:15:41,Thu
5753,2,104634538,61606610,3.17,2022-09-22,19:15:41,Thu
5754,3,28589982,18867219,4.00,2022-09-22,19:15:41,Thu
5755,7,5200000,1260000,1.48,2022-09-22,19:16:12,Thu
5756,8,17540000,4680000,2.16,2022-09-22,19:16:12,Thu
5757,9,10710000,2670000,1.89,2022-09-22,19:16:12,Thu
5758,4,6460000,1800000,2.23,2022-09-22,19:30:43,Thu
5759,5,24010000,7640000,2.91,2022-09-22,19:30:43,Thu
5760,6,8690000,2620000,2.60,2022-09-22,19:30:43,Thu
5761,1,2934105,1891039,2.84,2022-09-22,19:30:46,Thu
5762,2,104251458,61606858,3.19,2022-09-22,19:30:46,Thu
5763,3,28593319,18867253,4.00,2022-09-22,19:30:46,Thu
5764,7,5170000,1250000,1.48,2022-09-22,19:31:17,Thu
5765,8,17540000,4680000,2.16,2022-09-22,19:31:17,Thu
5766,9,10710000,2670000,1.89,2022-09-22,19:31:17,Thu
5767,4,6460000,1800000,2.23,2022-09-22,19:45:35,Thu
5768,5,24010000,7640000,2.91,2022-09-22,19:45:35,Thu
5769,6,8690000,2620000,2.60,2022-09-22,19:45:35,Thu
5770,1,2934108,1891041,2.84,2022-09-22,19:45:41,Thu
5771,2,102872103,61606961,3.28,2022-09-22,19:45:41,Thu
5772,3,28593353,18867288,4.00,2022-09-22,19:45:41,Thu
5773,7,5170000,1250000,1.48,2022-09-22,19:46:13,Thu
5774,8,17540000,4680000,2.16,2022-09-22,19:46:13,Thu
5775,9,10710000,2670000,1.89,2022-09-22,19:46:13,Thu
5776,4,6460000,1800000,2.23,2022-09-23,20:00:40,Thu
5777,5,24010000,7640000,2.91,2022-09-23,20:00:40,Thu
5778,6,8690000,2620000,2.60,2022-09-23,20:00:40,Thu
5779,1,2934110,1891044,2.84,2022-09-23,20:00:43,Thu
5780,2,105539713,61606941,3.11,2022-09-23,20:00:43,Thu
5781,3,28593388,18867222,4.00,2022-09-23,20:00:43,Thu
5782,7,5170000,1250000,1.48,2022-09-23,20:01:17,Thu
5783,8,17540000,4680000,2.16,2022-09-23,20:01:17,Thu
5784,9,10710000,2670000,1.89,2022-09-23,20:01:17,Thu
5785,4,6490000,1810000,2.23,2022-09-23,20:15:36,Thu
5786,5,24010000,7640000,2.91,2022-09-23,20:15:36,Thu
5787,6,8690000,2620000,2.60,2022-09-23,20:15:36,Thu
5788,1,2934067,1891039,2.84,2022-09-23,20:15:44,Thu
5789,2,105193940,61607032,3.14,2022-09-23,20:15:44,Thu
5790,3,28593419,18866252,4.00,2022-09-23,20:15:44,Thu
5791,7,5190000,1250000,1.48,2022-09-23,20:16:13,Thu
5792,8,17540000,4680000,2.16,2022-09-23,20:16:13,Thu
5793,9,10710000,2670000,1.89,2022-09-23,20:16:13,Thu
5794,4,6480000,1810000,2.23,2022-09-23,20:30:40,Thu
5795,5,24010000,7640000,2.91,2022-09-23,20:30:40,Thu
5796,6,8690000,2620000,2.60,2022-09-23,20:30:40,Thu
5797,1,2934070,1890814,2.84,2022-09-23,20:30:41,Thu
5798,2,103530373,61614532,3.24,2022-09-23,20:30:41,Thu
5799,3,28593450,18866284,4.00,2022-09-23,20:30:41,Thu
5800,7,5180000,1250000,1.48,2022-09-23,20:31:13,Thu
5801,8,17540000,4680000,2.16,2022-09-23,20:31:13,Thu
5802,9,10710000,2670000,1.89,2022-09-23,20:31:13,Thu
5803,4,6470000,1800000,2.23,2022-09-23,20:45:36,Thu
5804,5,24010000,7640000,2.91,2022-09-23,20:45:36,Thu
5805,6,8690000,2620000,2.60,2022-09-23,20:45:36,Thu
5806,1,2934086,1890816,2.84,2022-09-23,20:45:46,Thu
5807,2,103665668,61614827,3.23,2022-09-23,20:45:46,Thu
5808,3,28593483,18866579,4.00,2022-09-23,20:45:46,Thu
5809,7,5170000,1250000,1.48,2022-09-23,20:46:12,Thu
5810,8,17540000,4680000,2.16,2022-09-23,20:46:12,Thu
5811,9,10710000,2670000,1.89,2022-09-23,20:46:12,Thu
5812,4,6440000,1800000,2.23,2022-09-23,21:00:43,Thu
5813,5,24010000,7640000,2.91,2022-09-23,21:00:43,Thu
5814,6,8690000,2620000,2.60,2022-09-23,21:00:43,Thu
5815,1,2934079,1890819,2.84,2022-09-23,21:00:51,Thu
5816,2,104717923,61614924,3.16,2022-09-23,21:00:51,Thu
5817,3,28593516,18866612,4.00,2022-09-23,21:00:51,Thu
5818,7,5150000,1240000,1.48,2022-09-23,21:01:17,Thu
5819,8,17540000,4680000,2.16,2022-09-23,21:01:17,Thu
5820,9,10710000,2670000,1.89,2022-09-23,21:01:17,Thu
5821,4,6440000,1800000,2.23,2022-09-23,21:15:34,Thu
5822,5,24010000,7640000,2.91,2022-09-23,21:15:34,Thu
5823,6,8690000,2620000,2.60,2022-09-23,21:15:34,Thu
5824,1,2934082,1890821,2.84,2022-09-23,21:15:43,Thu
5825,2,104718328,61615025,3.16,2022-09-23,21:15:43,Thu
5826,3,28533428,18827075,4.00,2022-09-23,21:15:43,Thu
5827,7,5140000,1240000,1.48,2022-09-23,21:16:10,Thu
5828,8,17540000,4680000,2.16,2022-09-23,21:16:10,Thu
5829,9,10710000,2670000,1.89,2022-09-23,21:16:10,Thu
5830,4,6460000,1800000,2.23,2022-09-23,21:30:43,Thu
5831,5,24010000,7640000,2.91,2022-09-23,21:30:43,Thu
5832,6,8690000,2620000,2.60,2022-09-23,21:30:43,Thu
5833,1,2934085,1890824,2.84,2022-09-23,21:30:46,Thu
5834,2,104011978,61615123,3.21,2022-09-23,21:30:46,Thu
5835,3,28533461,18827109,4.00,2022-09-23,21:30:46,Thu
5836,7,5160000,1250000,1.48,2022-09-23,21:31:16,Thu
5837,8,17540000,4680000,2.16,2022-09-23,21:31:16,Thu
5838,9,10710000,2670000,1.88,2022-09-23,21:31:16,Thu
5839,4,6460000,1800000,2.23,2022-09-23,21:45:35,Thu
5840,5,24010000,7650000,2.92,2022-09-23,21:45:35,Thu
5841,6,8690000,2620000,2.60,2022-09-23,21:45:35,Thu
5842,1,2934087,1890904,2.84,2022-09-23,21:45:41,Thu
5843,2,104578797,61615219,3.17,2022-09-23,21:45:41,Thu
5844,3,28695495,18827142,3.95,2022-09-23,21:45:41,Thu
5845,7,5160000,1250000,1.48,2022-09-23,21:46:13,Thu
5846,8,17540000,4680000,2.16,2022-09-23,21:46:13,Thu
5847,9,10710000,2670000,1.88,2022-09-23,21:46:13,Thu
5848,4,6490000,1810000,2.23,2022-09-23,22:00:41,Thu
5849,5,24010000,7650000,2.92,2022-09-23,22:00:41,Thu
5850,6,8690000,2620000,2.60,2022-09-23,22:00:41,Thu
5851,1,2934090,1890806,2.84,2022-09-23,22:00:48,Thu
5852,2,104578902,61615324,3.17,2022-09-23,22:00:48,Thu
5853,3,28695530,18827177,3.95,2022-09-23,22:00:48,Thu
5854,7,5180000,1250000,1.48,2022-09-23,22:01:17,Thu
5855,8,17540000,4680000,2.16,2022-09-23,22:01:17,Thu
5856,9,10710000,2670000,1.88,2022-09-23,22:01:17,Thu
5857,4,6490000,1810000,2.23,2022-09-23,22:15:36,Thu
5858,5,24010000,7640000,2.91,2022-09-23,22:15:36,Thu
5859,6,8690000,2620000,2.60,2022-09-23,22:15:36,Thu
5860,1,2934092,1899570,2.87,2022-09-23,22:15:41,Thu
5861,2,106418684,61615426,3.06,2022-09-23,22:15:41,Thu
5862,3,28695565,18827212,3.95,2022-09-23,22:15:41,Thu
5863,7,5180000,1250000,1.48,2022-09-23,22:16:11,Thu
5864,8,17540000,4680000,2.16,2022-09-23,22:16:11,Thu
5865,9,10710000,2670000,1.88,2022-09-23,22:16:11,Thu
5866,4,6480000,1810000,2.23,2022-09-23,22:30:39,Thu
5867,5,24010000,7650000,2.92,2022-09-23,22:30:39,Thu
5868,6,8690000,2620000,2.60,2022-09-23,22:30:39,Thu
5869,1,2934095,1899572,2.87,2022-09-23,22:30:44,Thu
5870,2,105791859,61615527,3.10,2022-09-23,22:30:44,Thu
5871,3,28693600,18827247,3.95,2022-09-23,22:30:44,Thu
5872,7,5180000,1250000,1.48,2022-09-23,22:31:15,Thu
5873,8,17540000,4680000,2.16,2022-09-23,22:31:15,Thu
5874,9,10710000,2670000,1.88,2022-09-23,22:31:15,Thu
5875,4,6470000,1810000,2.23,2022-09-23,22:45:37,Thu
5876,5,24010000,7650000,2.92,2022-09-23,22:45:37,Thu
5877,6,8690000,2620000,2.60,2022-09-23,22:45:37,Thu
5878,1,2934076,1899575,2.87,2022-09-23,22:45:41,Thu
5879,2,106285755,61615630,3.07,2022-09-23,22:45:41,Thu
5880,3,28693526,18827283,3.95,2022-09-23,22:45:41,Thu
5881,7,5170000,1250000,1.48,2022-09-23,22:46:12,Thu
5882,8,17540000,4680000,2.16,2022-09-23,22:46:12,Thu
5883,9,10710000,2670000,1.88,2022-09-23,22:46:12,Thu
5884,4,6490000,1810000,2.23,2022-09-23,23:00:40,Thu
5885,5,24010000,7650000,2.92,2022-09-23,23:00:40,Thu
5886,6,8690000,2620000,2.60,2022-09-23,23:00:40,Thu
5887,1,2934079,1899577,2.87,2022-09-23,23:00:42,Thu
5888,2,106071755,61615729,3.08,2022-09-23,23:00:42,Thu
5889,3,28693560,18827318,3.95,2022-09-23,23:00:42,Thu
5890,7,5180000,1250000,1.48,2022-09-23,23:01:16,Thu
5891,8,17540000,4680000,2.16,2022-09-23,23:01:16,Thu
5892,9,10710000,2670000,1.88,2022-09-23,23:01:16,Thu
5893,4,6540000,1820000,2.23,2022-09-23,23:15:36,Thu
5894,5,24010000,7650000,2.92,2022-09-23,23:15:36,Thu
5895,6,8690000,2620000,2.60,2022-09-23,23:15:36,Thu
5896,1,2933605,1899568,2.87,2022-09-23,23:15:40,Thu
5897,2,106071833,61615828,3.08,2022-09-23,23:15:40,Thu
5898,3,28693586,18827351,3.95,2022-09-23,23:15:40,Thu
5899,7,5220000,1260000,1.48,2022-09-23,23:16:13,Thu
5900,8,17540000,4680000,2.16,2022-09-23,23:16:13,Thu
5901,9,10710000,2670000,1.88,2022-09-23,23:16:13,Thu
5902,4,6590000,1840000,2.23,2022-09-23,23:30:40,Thu
5903,5,24020000,7650000,2.92,2022-09-23,23:30:40,Thu
5904,6,8690000,2620000,2.60,2022-09-23,23:30:40,Thu
5905,1,2933605,1899570,2.87,2022-09-23,23:30:42,Thu
5906,2,105621452,61615925,3.11,2022-09-23,23:30:42,Thu
5907,3,28683613,18827385,3.95,2022-09-23,23:30:42,Thu
5908,7,5260000,1270000,1.48,2022-09-23,23:31:14,Thu
5909,8,17540000,4680000,2.16,2022-09-23,23:31:14,Thu
5910,9,10710000,2670000,1.88,2022-09-23,23:31:14,Thu
5911,4,6610000,1840000,2.23,2022-09-23,23:45:36,Thu
5912,5,24020000,7650000,2.92,2022-09-23,23:45:36,Thu
5913,6,8690000,2620000,2.60,2022-09-23,23:45:36,Thu
5914,1,2933607,1899575,2.87,2022-09-23,23:45:43,Thu
5915,2,105626793,61616024,3.11,2022-09-23,23:45:43,Thu
5916,3,28683648,18827419,3.95,2022-09-23,23:45:43,Thu
5917,7,5260000,1280000,1.49,2022-09-23,23:46:12,Thu
5918,8,17540000,4640000,2.12,2022-09-23,23:46:12,Thu
5919,9,10710000,2660000,1.87,2022-09-23,23:46:12,Thu
5920,4,6590000,1840000,2.23,2022-09-23,00:00:39,Fri
5921,5,24020000,7650000,2.92,2022-09-23,00:00:39,Fri
5922,6,8690000,2620000,2.60,2022-09-23,00:00:39,Fri
5923,1,2933610,1899577,2.87,2022-09-23,00:00:52,Fri
5924,2,105626895,61616127,3.11,2022-09-23,00:00:52,Fri
5925,3,28683683,18827454,3.95,2022-09-23,00:00:52,Fri
5926,7,5250000,1270000,1.49,2022-09-23,00:01:15,Fri
5927,8,17540000,4640000,2.12,2022-09-23,00:01:15,Fri
5928,9,10710000,2660000,1.87,2022-09-23,00:01:15,Fri
5929,4,6560000,1830000,2.23,2022-09-23,00:15:35,Fri
5930,5,24020000,7640000,2.91,2022-09-23,00:15:35,Fri
5931,6,8690000,2620000,2.60,2022-09-23,00:15:35,Fri
5932,1,2931278,1899580,2.88,2022-09-23,00:15:39,Fri
5933,2,105271735,61616226,3.13,2022-09-23,00:15:39,Fri
5934,3,28683717,18827488,3.95,2022-09-23,00:15:39,Fri
5935,7,5220000,1270000,1.49,2022-09-23,00:16:11,Fri
5936,8,17540000,4640000,2.12,2022-09-23,00:16:11,Fri
5937,9,10710000,2660000,1.87,2022-09-23,00:16:11,Fri
5938,4,6590000,1840000,2.23,2022-09-23,00:30:40,Fri
5939,5,24020000,7650000,2.92,2022-09-23,00:30:40,Fri
5940,6,8690000,2620000,2.60,2022-09-23,00:30:40,Fri
5941,1,2931281,1900373,2.88,2022-09-23,00:30:49,Fri
5942,2,105330695,61616329,3.13,2022-09-23,00:30:49,Fri
5943,3,28683752,18827553,3.95,2022-09-23,00:30:49,Fri
5944,7,5250000,1270000,1.49,2022-09-23,00:31:17,Fri
5945,8,17540000,4640000,2.12,2022-09-23,00:31:17,Fri
5946,9,10710000,2660000,1.87,2022-09-23,00:31:17,Fri
5947,4,6620000,1850000,2.23,2022-09-23,00:45:36,Fri
5948,5,24020000,7650000,2.92,2022-09-23,00:45:36,Fri
5949,6,8690000,2620000,2.60,2022-09-23,00:45:36,Fri
5950,1,2931283,1900915,2.88,2022-09-23,00:45:42,Fri
5951,2,105810976,61616493,3.10,2022-09-23,00:45:42,Fri
5952,3,28683785,18827586,3.95,2022-09-23,00:45:42,Fri
5953,7,5270000,1280000,1.49,2022-09-23,00:46:12,Fri
5954,8,17540000,4640000,2.12,2022-09-23,00:46:12,Fri
5955,9,10710000,2660000,1.87,2022-09-23,00:46:12,Fri
5956,4,6600000,1840000,2.23,2022-09-23,01:00:45,Fri
5957,5,24020000,7650000,2.92,2022-09-23,01:00:45,Fri
5958,6,8690000,2620000,2.60,2022-09-23,01:00:45,Fri
5959,1,2931286,1900917,2.88,2022-09-23,01:00:50,Fri
5960,2,105811072,61616588,3.10,2022-09-23,01:00:50,Fri
5961,3,28683818,18827619,3.95,2022-09-23,01:00:50,Fri
5962,7,5260000,1280000,1.49,2022-09-23,01:01:22,Fri
5963,8,17540000,4640000,2.12,2022-09-23,01:01:22,Fri
5964,9,10710000,2660000,1.87,2022-09-23,01:01:22,Fri
5965,4,6590000,1840000,2.23,2022-09-23,01:15:36,Fri
5966,5,24020000,7650000,2.92,2022-09-23,01:15:36,Fri
5967,6,8690000,2620000,2.60,2022-09-23,01:15:36,Fri
5968,1,2931294,1900962,2.88,2022-09-23,01:15:46,Fri
5969,2,105810676,61616193,3.10,2022-09-23,01:15:46,Fri
5970,3,28683851,18827652,3.95,2022-09-23,01:15:46,Fri
5971,7,5250000,1270000,1.49,2022-09-23,01:16:14,Fri
5972,8,17540000,4640000,2.12,2022-09-23,01:16:14,Fri
5973,9,10710000,2660000,1.87,2022-09-23,01:16:14,Fri
5974,4,6590000,1840000,2.23,2022-09-23,01:30:44,Fri
5975,5,24020000,7650000,2.92,2022-09-23,01:30:44,Fri
5976,6,8690000,2620000,2.60,2022-09-23,01:30:44,Fri
5977,1,2931277,1900897,2.88,2022-09-23,01:30:47,Fri
5978,2,104709325,61616293,3.17,2022-09-23,01:30:47,Fri
5979,3,28683885,18827687,3.95,2022-09-23,01:30:47,Fri
5980,7,5250000,1280000,1.49,2022-09-23,01:31:19,Fri
5981,8,17540000,4640000,2.12,2022-09-23,01:31:19,Fri
5982,9,10710000,2660000,1.87,2022-09-23,01:31:19,Fri
5983,4,6600000,1840000,2.23,2022-09-23,01:45:36,Fri
5984,5,24020000,7650000,2.92,2022-09-23,01:45:36,Fri
5985,6,8690000,2620000,2.60,2022-09-23,01:45:36,Fri
5986,1,2931280,1900899,2.88,2022-09-23,01:45:40,Fri
5987,2,104701991,61616398,3.17,2022-09-23,01:45:40,Fri
5988,3,28683921,18827722,3.95,2022-09-23,01:45:40,Fri
5989,7,5250000,1280000,1.49,2022-09-23,01:46:13,Fri
5990,8,17540000,4640000,2.12,2022-09-23,01:46:13,Fri
5991,9,10710000,2660000,1.87,2022-09-23,01:46:13,Fri
5992,4,6590000,1840000,2.23,2022-09-23,02:00:41,Fri
5993,5,24020000,7650000,2.92,2022-09-23,02:00:41,Fri
5994,6,8690000,2620000,2.60,2022-09-23,02:00:41,Fri
5995,1,2931282,1900902,2.88,2022-09-23,02:00:46,Fri
5996,2,104702100,61616007,3.17,2022-09-23,02:00:46,Fri
5997,3,28683957,18827758,3.95,2022-09-23,02:00:46,Fri
5998,7,5250000,1270000,1.49,2022-09-23,02:01:16,Fri
5999,8,17540000,4640000,2.12,2022-09-23,02:01:16,Fri
6000,9,10710000,2660000,1.87,2022-09-23,02:01:16,Fri
6001,4,6600000,1840000,2.23,2022-09-23,02:15:35,Fri
6002,5,24020000,7650000,2.92,2022-09-23,02:15:35,Fri
6003,6,8690000,2620000,2.60,2022-09-23,02:15:35,Fri
6004,1,2931285,1900905,2.88,2022-09-23,02:15:40,Fri
6005,2,105967989,61616109,3.09,2022-09-23,02:15:40,Fri
6006,3,28683992,18827794,3.95,2022-09-23,02:15:40,Fri
6007,7,5260000,1280000,1.49,2022-09-23,02:16:12,Fri
6008,8,17540000,4640000,2.12,2022-09-23,02:16:12,Fri
6009,9,10710000,2660000,1.87,2022-09-23,02:16:12,Fri
6010,4,6570000,1830000,2.23,2022-09-23,02:30:44,Fri
6011,5,24020000,7650000,2.92,2022-09-23,02:30:44,Fri
6012,6,8690000,2620000,2.60,2022-09-23,02:30:44,Fri
6013,1,2931288,1900907,2.88,2022-09-23,02:30:47,Fri
6014,2,105968286,61616204,3.09,2022-09-23,02:30:47,Fri
6015,3,28684026,18827828,3.95,2022-09-23,02:30:47,Fri
6016,7,5240000,1270000,1.49,2022-09-23,02:31:19,Fri
6017,8,17540000,4640000,2.12,2022-09-23,02:31:19,Fri
6018,9,10710000,2660000,1.87,2022-09-23,02:31:19,Fri
6019,4,6590000,1840000,2.23,2022-09-23,02:45:35,Fri
6020,5,24020000,7650000,2.92,2022-09-23,02:45:35,Fri
6021,6,8690000,2620000,2.60,2022-09-23,02:45:35,Fri
6022,1,2931255,1900910,2.88,2022-09-23,02:45:41,Fri
6023,2,105968389,61616307,3.09,2022-09-23,02:45:41,Fri
6024,3,28684062,18827863,3.95,2022-09-23,02:45:41,Fri
6025,7,5240000,1270000,1.49,2022-09-23,02:46:12,Fri
6026,8,17540000,4640000,2.12,2022-09-23,02:46:12,Fri
6027,9,10710000,2660000,1.87,2022-09-23,02:46:12,Fri
6028,4,6570000,1830000,2.23,2022-09-23,03:00:41,Fri
6029,5,24020000,7660000,2.92,2022-09-23,03:00:41,Fri
6030,6,8690000,2620000,2.60,2022-09-23,03:00:41,Fri
6031,1,2931305,1900913,2.88,2022-09-23,03:00:41,Fri
6032,2,105966943,61616558,3.09,2022-09-23,03:00:41,Fri
6033,3,28684097,18827898,3.95,2022-09-23,03:00:41,Fri
6034,7,5240000,1280000,1.49,2022-09-23,03:01:18,Fri
6035,8,17550000,4650000,2.13,2022-09-23,03:01:18,Fri
6036,9,10720000,2660000,1.87,2022-09-23,03:01:18,Fri
6037,4,6560000,1830000,2.23,2022-09-23,03:15:36,Fri
6038,5,24020000,7660000,2.92,2022-09-23,03:15:36,Fri
6039,6,8690000,2620000,2.60,2022-09-23,03:15:36,Fri
6040,1,2931368,1900914,2.88,2022-09-23,03:15:48,Fri
6041,2,105965042,61616657,3.09,2022-09-23,03:15:48,Fri
6042,3,28684130,18827932,3.95,2022-09-23,03:15:48,Fri
6043,7,5240000,1280000,1.49,2022-09-23,03:16:11,Fri
6044,8,17550000,4650000,2.13,2022-09-23,03:16:11,Fri
6045,9,10720000,2660000,1.87,2022-09-23,03:16:11,Fri
6046,4,6570000,1830000,2.23,2022-09-23,03:30:43,Fri
6047,5,24020000,7660000,2.92,2022-09-23,03:30:43,Fri
6048,6,8690000,2620000,2.60,2022-09-23,03:30:43,Fri
6049,1,2931371,1900942,2.88,2022-09-23,03:30:47,Fri
6050,2,105649185,61616756,3.11,2022-09-23,03:30:47,Fri
6051,3,28685193,18827966,3.95,2022-09-23,03:30:47,Fri
6052,7,5230000,1270000,1.49,2022-09-23,03:31:41,Fri
6053,8,17550000,4650000,2.13,2022-09-23,03:31:41,Fri
6054,9,10720000,2660000,1.87,2022-09-23,03:31:41,Fri
6055,4,6520000,1820000,2.24,2022-09-23,03:45:35,Fri
6056,5,24020000,7660000,2.92,2022-09-23,03:45:35,Fri
6057,6,8690000,2620000,2.60,2022-09-23,03:45:35,Fri
6058,1,2931373,1900944,2.88,2022-09-23,03:45:42,Fri
6059,2,105650114,61616858,3.11,2022-09-23,03:45:42,Fri
6060,3,28685226,18827999,3.95,2022-09-23,03:45:42,Fri
6061,7,5210000,1270000,1.49,2022-09-23,03:46:12,Fri
6062,8,17550000,4650000,2.13,2022-09-23,03:46:12,Fri
6063,9,10720000,2660000,1.87,2022-09-23,03:46:12,Fri
6064,4,6500000,1820000,2.24,2022-09-23,04:00:44,Fri
6065,5,24020000,7660000,2.92,2022-09-23,04:00:44,Fri
6066,6,8690000,2620000,2.60,2022-09-23,04:00:44,Fri
6067,1,2931376,1900947,2.88,2022-09-23,04:00:46,Fri
6068,2,105645787,61616963,3.11,2022-09-23,04:00:46,Fri
6069,3,28685254,18828034,3.95,2022-09-23,04:00:46,Fri
6070,7,5200000,1270000,1.49,2022-09-23,04:01:17,Fri
6071,8,17550000,4650000,2.13,2022-09-23,04:01:17,Fri
6072,9,10720000,2660000,1.87,2022-09-23,04:01:17,Fri
6073,4,6500000,1820000,2.24,2022-09-23,04:15:35,Fri
6074,5,24020000,7660000,2.92,2022-09-23,04:15:35,Fri
6075,6,8690000,2620000,2.60,2022-09-23,04:15:35,Fri
6076,1,2931379,1900950,2.88,2022-09-23,04:15:46,Fri
6077,2,105961842,61617062,3.09,2022-09-23,04:15:46,Fri
6078,3,28685290,18828069,3.95,2022-09-23,04:15:46,Fri
6079,7,5190000,1260000,1.49,2022-09-23,04:16:10,Fri
6080,8,17550000,4650000,2.13,2022-09-23,04:16:10,Fri
6081,9,10720000,2660000,1.87,2022-09-23,04:16:10,Fri
6082,1,2931381,1900952,2.88,2022-09-23,04:30:37,Fri
6083,2,105961936,61617156,3.09,2022-09-23,04:30:37,Fri
6084,3,28685322,18828102,3.95,2022-09-23,04:30:37,Fri
6085,4,6410000,1790000,2.24,2022-09-23,04:30:40,Fri
6086,5,24020000,7660000,2.92,2022-09-23,04:30:40,Fri
6087,6,8690000,2620000,2.60,2022-09-23,04:30:40,Fri
6088,7,5120000,1250000,1.49,2022-09-23,04:31:15,Fri
6089,8,17550000,4650000,2.13,2022-09-23,04:31:15,Fri
6090,9,10720000,2660000,1.87,2022-09-23,04:31:15,Fri
6091,4,6400000,1790000,2.24,2022-09-23,04:45:36,Fri
6092,5,24020000,7660000,2.92,2022-09-23,04:45:36,Fri
6093,6,8690000,2620000,2.60,2022-09-23,04:45:36,Fri
6094,7,5110000,1240000,1.49,2022-09-23,04:46:31,Fri
6095,8,17550000,4650000,2.13,2022-09-23,04:46:31,Fri
6096,9,10720000,2660000,1.87,2022-09-23,04:46:31,Fri
6097,4,6370000,1780000,2.24,2022-09-23,05:00:40,Fri
6098,5,24020000,7660000,2.92,2022-09-23,05:00:40,Fri
6099,6,8690000,2620000,2.60,2022-09-23,05:00:40,Fri
6100,1,2931386,1897923,2.87,2022-09-23,05:00:43,Fri
6101,2,105962129,61617348,3.09,2022-09-23,05:00:43,Fri
6102,3,28685388,18828168,3.95,2022-09-23,05:00:43,Fri
6103,7,5090000,1240000,1.49,2022-09-23,05:01:18,Fri
6104,8,17550000,4650000,2.13,2022-09-23,05:01:18,Fri
6105,9,10720000,2660000,1.87,2022-09-23,05:01:18,Fri
6106,4,6380000,1780000,2.24,2022-09-23,05:15:36,Fri
